lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
3,1,81.0,8,10,4,3,1,3,0,1
87,0,75.0,12,15,3,3,0,0,0,1
16,0,97.5,8,31,4,1,1,0,0,1
114,0,75.0,7,1,4,2,1,0,0,0
42,0,118.0,12,31,3,3,0,0,0,1
34,1,194.85,8,8,4,2,1,1,0,0
49,2,157.76,11,6,4,3,2,0,0,1
104,0,80.75,5,5,3,3,2,0,0,1
135,0,55.08,8,19,4,4,0,3,0,0
14,0,99.0,11,10,3,1,0,0,0,1
39,2,170.1,8,13,4,3,2,1,0,1
50,0,90.9,4,1,4,1,0,0,0,1
120,0,87.13,4,30,4,2,2,3,0,0
2,0,170.0,10,19,2,17,6,0,4,0
8,0,130.0,5,17,2,3,0,0,0,1
157,2,120.7,7,6,4,4,0,0,3,0
51,0,85.5,6,26,3,1,2,0,0,1
54,1,85.5,12,27,4,0,2,3,0,1
58,2,85.5,10,30,4,1,0,0,0,1
69,0,71.4,9,30,3,1,0,0,0,1
27,0,141.46,4,15,4,6,2,0,3,0
21,2,160.0,8,21,4,2,2,0,0,1
24,0,48.67,2,27,3,1,2,0,3,1
57,1,79.2,11,21,4,2,1,3,0,0
58,1,102.6,12,9,4,2,0,0,0,1
0,0,79.0,2,18,4,1,0,3,0,1
85,1,76.5,3,28,4,2,1,3,0,1
185,3,116.77,5,6,4,2,0,0,0,1
17,0,85.0,10,8,3,1,1,0,0,1
5,0,131.0,6,12,4,0,1,0,0,1
27,0,94.35,6,12,4,0,2,0,0,0
55,1,79.2,12,9,4,2,1,3,0,1
12,1,97.02,5,29,4,0,2,0,0,1
11,0,92.4,10,19,4,3,1,0,0,1
36,1,131.4,6,28,4,5,0,0,3,1
68,0,0.0,9,29,4,2,0,0,0,1
27,1,104.0,9,25,4,0,1,3,0,1
51,1,65.75,3,3,4,3,1,3,0,1
97,1,90.08,7,14,4,3,0,0,0,1
185,1,90.95,7,5,4,4,0,0,0,0
49,1,71.1,3,17,4,1,0,3,0,0
3,0,90.0,5,23,3,1,1,0,0,1
0,0,85.0,12,24,4,1,0,3,0,1
55,0,94.5,4,12,4,1,0,3,0,1
1,0,85.0,2,22,4,0,1,3,0,0
0,0,147.0,9,22,2,2,0,0,0,1
113,1,116.1,6,13,4,2,1,3,0,1
21,1,72.42,5,9,4,1,1,3,0,1
13,2,0.0,8,16,4,0,0,3,0,1
72,1,119.85,5,14,4,2,2,0,0,0
13,1,140.0,10,29,4,1,0,0,0,0
64,0,105.3,7,17,4,2,2,0,0,0
0,0,116.0,3,4,4,2,0,0,3,1
3,0,75.0,12,25,3,2,1,0,0,1
96,1,79.0,11,6,2,3,2,0,0,1
53,1,121.35,9,1,4,4,2,0,3,1
39,1,51.28,3,10,4,3,1,3,0,0
87,0,80.75,5,26,3,3,0,0,0,1
68,1,63.75,3,13,4,2,2,3,0,1
168,1,81.08,7,31,4,1,2,0,0,1
74,0,74.8,12,19,4,3,1,3,0,0
126,2,144.5,7,13,4,4,1,1,3,1
31,0,168.3,8,7,4,0,2,0,3,1
31,2,85.5,10,5,4,2,1,0,0,1
18,2,119.1,12,31,4,1,2,3,0,1
81,0,119.0,12,23,4,3,2,0,3,1
250,2,100.3,9,8,4,3,2,0,0,0
251,1,81.5,8,14,4,3,2,0,1,0
146,0,91.98,6,20,4,3,1,0,0,1
61,0,88.4,12,3,4,3,2,0,0,1
4,3,108.67,11,19,4,1,2,0,0,1
35,0,89.0,5,16,2,0,1,0,0,1
47,2,123.3,9,1,4,3,0,0,3,1
277,0,96.3,10,16,4,0,2,0,0,0
19,1,88.0,11,18,4,2,0,3,0,1
5,0,79.0,2,20,4,1,0,3,0,1
35,0,71.1,3,3,4,3,1,3,0,0
18,1,99.75,10,3,4,2,2,3,0,1
3,0,67.0,9,19,2,0,1,0,0,1
18,1,148.0,12,31,4,1,1,0,3,1
51,1,158.4,8,23,4,2,0,0,3,1
48,1,63.22,4,1,4,3,2,3,0,1
68,2,96.6,10,30,4,1,2,0,0,1
1,0,183.0,5,9,4,1,1,0,5,1
47,1,72.76,9,22,4,1,0,0,0,1
2,1,92.67,11,20,4,1,2,3,0,1
26,1,119.0,10,19,4,3,0,3,0,1
25,1,110.0,9,11,4,0,2,0,0,1
57,1,157.14,6,2,4,2,0,1,3,0
183,1,105.3,7,16,4,1,2,0,3,0
46,2,107.55,10,19,4,2,0,3,0,1
115,2,170.63,12,27,4,5,0,0,6,1
4,1,125.0,5,1,4,0,1,0,0,1
4,2,145.0,9,22,4,1,0,0,0,1
5,1,86.6,11,17,3,2,0,0,0,1
34,0,105.12,10,19,3,3,1,1,0,1
1,0,131.0,4,24,4,0,1,0,0,0
7,0,103.0,11,29,4,1,0,0,0,1
163,0,100.8,10,5,3,3,0,0,0,0
34,1,109.0,10,25,4,2,0,3,0,1
64,2,119.17,4,25,4,4,1,0,0,1
0,0,77.71,8,30,4,2,0,3,0,1
43,0,87.97,2,14,4,1,2,0,3,1
1,2,96.0,9,3,4,1,0,3,3,1
95,0,68.2,4,11,4,2,1,0,3,1
4,1,93.0,2,25,4,3,0,0,0,1
38,1,116.1,5,2,4,2,1,3,0,1
72,0,74.8,12,19,4,3,1,3,0,0
3,0,72.25,10,22,3,3,0,0,3,1
65,1,107.1,9,6,4,2,0,0,0,1
1,2,189.0,12,3,4,1,1,1,0,1
161,1,87.13,7,16,4,2,2,3,0,1
6,0,85.0,2,15,4,2,1,0,0,0
45,0,194.73,5,13,4,2,1,0,6,0
0,0,131.0,3,23,4,3,0,0,0,1
11,2,141.95,5,30,4,3,1,0,3,1
88,0,116.1,6,17,4,2,0,3,0,0
24,0,111.6,10,2,3,1,0,0,0,1
119,1,83.83,6,26,4,2,2,0,1,1
21,0,151.0,8,15,4,2,1,0,0,0
1,2,96.0,8,10,4,0,1,3,0,1
46,0,123.3,8,30,4,5,1,0,3,0
1,1,107.03,7,4,4,2,1,3,0,1
55,2,74.8,11,11,4,2,2,3,0,1
35,2,153.3,3,26,4,1,2,0,3,1
192,1,99.45,8,18,4,5,2,0,0,0
103,0,99.3,3,23,4,3,0,0,0,0
7,1,0.0,7,19,1,7,2,0,0,1
83,1,93.6,11,24,4,3,0,0,0,0
135,2,114.75,7,13,4,5,2,0,0,1
35,2,158.4,10,3,4,3,1,0,3,1
111,1,109.65,6,17,4,2,2,0,0,1
137,0,83.47,8,17,3,4,1,1,0,1
178,2,127.93,8,22,4,3,1,0,0,0
0,0,0.0,4,19,1,1,0,0,0,1
61,1,79.36,3,3,4,3,2,0,0,1
2,1,104.0,4,10,4,0,2,3,0,1
36,0,135.9,8,18,4,3,0,0,0,0
31,0,140.4,5,10,4,5,2,0,3,1
9,2,175.0,10,7,4,2,0,0,3,1
28,2,154.0,9,28,4,2,0,0,3,1
1,0,149.0,9,14,4,1,0,3,0,1
39,0,149.4,9,15,4,2,0,0,3,0
14,0,57.75,12,14,4,0,1,3,0,1
196,1,87.67,9,17,4,3,2,0,0,1
92,1,107.1,8,20,4,3,2,3,0,0
6,1,71.2,4,3,3,1,2,3,0,1
99,0,82.45,4,11,4,3,1,0,0,0
7,0,195.7,9,29,4,1,0,0,0,1
73,2,205.38,8,21,4,0,1,0,6,1
50,0,112.2,4,4,4,3,1,0,3,0
2,1,67.0,6,16,2,1,0,0,0,1
86,1,123.84,10,22,4,3,2,0,0,0
54,2,148.5,6,17,4,3,2,0,3,1
103,0,85.0,9,28,3,1,0,3,0,0
22,2,0.0,12,8,1,3,0,0,0,1
81,0,116.1,5,7,4,1,2,3,0,1
1,0,66.0,1,26,2,1,0,0,0,1
37,0,94.5,9,16,4,2,0,0,0,1
161,3,186.3,8,16,4,2,0,0,5,1
102,0,95.03,5,2,4,4,1,3,0,0
21,1,58.0,12,25,3,3,2,0,0,1
59,0,81.0,1,28,3,2,0,0,0,1
195,1,90.95,7,21,4,5,2,0,0,1
137,0,100.8,8,23,4,4,0,0,0,0
2,3,123.5,8,28,4,2,0,0,0,1
5,0,65.0,11,11,2,2,0,0,0,1
97,1,90.0,11,16,4,3,0,0,0,0
60,3,89.25,10,6,4,7,2,0,0,1
66,0,149.4,9,8,4,3,1,0,3,0
45,0,93.6,11,19,4,1,1,0,0,0
52,1,79.2,11,25,4,2,1,3,0,0
86,1,73.95,3,20,4,2,2,0,0,1
80,1,96.3,4,13,4,2,0,0,0,1
136,1,99.45,5,8,4,2,2,0,0,1
8,1,85.96,3,4,4,2,2,0,1,0
18,0,99.0,6,12,4,0,2,3,0,0
159,1,123.3,10,26,4,4,1,0,3,0
11,2,109.67,4,16,4,1,2,0,0,1
205,2,76.5,7,25,4,1,2,0,0,1
119,1,46.51,12,28,4,5,2,3,0,0
36,2,149.4,8,19,4,3,2,0,3,1
5,2,0.0,10,26,1,1,0,0,4,1
44,0,187.11,9,15,4,3,1,0,5,0
48,0,65.0,8,30,2,2,0,0,0,0
3,0,44.8,11,15,3,3,2,0,0,1
173,2,114.75,7,31,4,2,2,0,0,0
27,3,101.43,11,11,4,4,2,0,3,1
0,0,138.0,3,31,4,1,0,0,0,1
101,0,67.45,2,20,4,2,2,0,0,1
10,1,124.33,6,26,4,1,2,0,0,1
87,1,152.1,8,1,4,6,3,0,3,1
134,1,113.7,10,24,4,2,1,0,3,1
57,2,177.3,4,23,4,1,2,0,5,1
2,1,81.0,12,15,4,1,0,0,0,1
149,0,99.45,5,6,4,2,2,0,0,0
19,0,110.5,12,31,4,2,2,0,0,1
29,0,139.6,5,20,4,2,1,0,3,0
76,0,135.15,5,31,4,5,0,0,0,0
1,1,65.0,4,5,2,1,0,0,0,1
0,0,96.12,6,6,4,0,1,0,0,1
51,0,88.4,11,15,4,5,1,0,0,0
77,0,147.6,8,26,4,2,2,0,3,0
262,0,73.95,12,26,4,3,1,0,0,0
45,1,79.2,11,11,4,2,0,3,0,1
297,1,90.3,12,29,4,3,0,0,0,1
44,0,60.0,11,8,3,1,2,0,3,1
78,2,177.3,4,7,4,2,0,0,5,1
2,0,95.0,11,25,4,2,0,3,0,1
33,1,104.0,11,26,4,1,0,0,0,0
167,0,97.75,12,26,4,3,1,0,3,0
11,0,143.2,9,29,4,1,0,0,0,1
49,0,60.0,11,6,3,2,1,0,3,1
28,1,107.92,10,12,4,8,3,0,3,1
72,0,109.8,4,26,4,3,0,0,3,0
0,0,65.0,10,3,2,0,1,0,0,1
6,1,70.07,2,13,4,1,0,0,0,1
0,0,139.0,10,20,4,1,0,0,0,1
39,0,120.6,4,20,4,4,1,0,3,0
48,0,80.1,3,28,4,0,1,3,0,1
27,0,85.0,5,4,3,1,0,0,0,1
0,0,103.18,7,10,4,0,2,3,0,1
1,1,97.0,3,12,4,1,0,3,0,1
63,1,111.6,9,1,4,4,2,0,3,1
9,1,155.08,9,27,4,1,2,0,0,1
162,0,96.3,7,1,4,2,1,0,0,0
4,1,65.0,10,12,2,0,1,0,0,1
35,2,117.0,9,25,4,1,2,0,0,1
12,1,200.0,8,13,4,1,2,0,3,1
17,0,69.49,9,5,4,1,2,0,0,1
147,1,118.15,5,27,4,2,2,0,3,1
82,0,67.83,7,24,4,4,2,3,0,1
51,1,68.0,12,4,3,2,2,0,0,1
19,1,81.82,1,1,4,2,1,0,0,1
25,1,104.2,4,10,4,3,2,0,0,1
74,0,81.25,7,23,3,2,2,0,0,1
150,1,45.0,6,16,3,3,0,1,0,1
3,1,107.0,11,5,4,1,0,0,0,1
107,0,141.0,7,11,4,5,1,1,0,0
67,0,61.16,3,1,3,4,0,0,0,1
5,1,67.0,9,27,2,3,0,0,0,1
43,1,135.9,8,7,4,0,2,0,0,1
151,1,120.7,7,6,4,4,0,0,3,0
2,0,65.0,3,2,2,1,0,0,0,1
23,1,96.0,12,4,4,0,2,0,0,1
124,0,94.5,8,1,4,3,1,3,0,0
46,0,85.5,10,16,3,2,2,0,0,1
72,1,126.9,6,17,4,2,1,0,0,1
138,1,79.2,11,25,4,2,0,3,0,1
1,1,66.3,2,17,4,1,0,0,3,1
2,0,89.0,4,24,4,0,1,3,0,0
28,1,107.53,10,7,4,3,0,0,0,1
64,2,105.61,12,26,4,3,1,0,3,1
32,0,191.7,6,8,4,4,0,0,5,0
67,0,75.65,4,1,3,2,1,3,0,1
57,1,105.3,4,5,4,3,0,0,0,1
125,0,90.0,12,2,4,1,0,0,0,1
26,0,124.7,5,11,4,4,2,3,0,0
69,0,59.5,3,24,3,3,1,0,0,1
111,1,196.35,12,25,4,2,2,1,5,0
0,1,0.0,6,16,1,1,0,0,0,1
97,1,79.8,10,30,4,1,2,3,0,0
2,1,98.0,8,10,4,1,1,0,0,1
133,1,114.63,7,16,4,5,2,0,3,1
81,0,76.5,10,16,3,4,2,0,0,1
12,2,111.0,2,7,4,0,2,0,0,1
46,1,112.67,10,25,4,3,0,3,0,0
87,1,119.85,5,21,4,3,2,0,0,1
224,1,73.37,6,20,4,3,1,0,0,1
2,2,65.0,11,28,2,2,1,0,0,1
6,2,95.5,8,30,4,2,2,0,0,1
166,1,90.95,7,6,4,4,0,0,0,1
1,1,103.0,3,10,4,1,0,0,0,1
6,0,100.0,3,4,4,1,0,3,0,1
2,1,136.0,3,23,4,3,0,0,0,1
12,0,154.0,9,9,4,1,0,0,3,0
44,2,168.3,8,14,4,2,2,0,3,1
158,2,89.5,12,23,4,2,2,0,0,1
18,0,81.0,2,26,4,2,0,3,0,1
8,2,108.67,11,24,4,3,0,0,0,1
203,0,112.5,12,8,4,3,0,1,0,1
106,0,55.08,7,21,4,2,0,3,0,0
20,1,118.15,9,20,4,3,2,0,3,1
30,1,117.3,3,2,4,4,0,0,3,1
22,2,117.67,9,16,4,4,2,0,0,1
141,1,195.25,7,10,4,2,2,1,0,1
232,1,131.4,7,2,4,1,1,0,0,0
19,1,150.02,9,18,4,4,2,0,5,0
35,1,139.14,9,24,4,3,2,0,3,1
60,0,167.04,9,6,4,5,2,1,3,1
84,2,177.3,9,9,4,2,0,0,3,1
1,1,99.0,7,20,4,1,0,3,0,1
228,0,80.75,8,27,4,4,2,3,0,0
46,0,85.0,3,21,3,2,1,0,0,0
36,1,105.48,4,23,4,3,2,0,0,1
2,0,79.0,2,13,4,1,0,3,0,0
184,1,105.3,7,10,4,0,1,0,0,0
62,2,68.72,10,19,4,4,1,0,0,1
26,1,56.25,9,15,3,6,2,0,0,1
84,2,170.1,6,15,4,4,1,0,3,1
4,1,128.0,3,21,4,2,1,0,0,1
64,4,120.15,9,5,4,1,1,0,0,1
0,0,65.0,4,4,2,0,1,0,0,1
85,0,82.45,3,29,4,4,0,0,0,1
160,0,94.5,8,4,4,2,0,3,0,0
8,0,87.0,8,14,3,2,0,1,0,1
21,1,37.07,11,5,3,3,0,0,0,1
12,1,64.0,12,5,3,1,2,0,0,1
53,0,77.04,8,27,3,1,2,0,0,0
84,0,38.67,3,3,3,3,0,0,0,1
92,0,68.0,7,7,4,4,0,0,0,0
185,2,113.4,10,10,4,3,1,0,0,0
1,1,116.0,3,2,4,4,0,0,3,1
1,0,176.0,9,22,3,3,1,0,0,1
46,1,72.0,2,18,4,2,0,3,0,0
0,0,79.0,1,26,2,2,0,0,0,1
48,2,100.8,4,17,4,0,2,0,0,1
3,0,0.0,10,6,1,1,0,0,0,1
91,1,0.0,11,18,1,2,0,0,0,1
51,1,96.9,11,27,4,3,2,0,3,1
113,2,132.77,5,18,4,4,1,0,0,1
29,0,100.7,3,6,4,0,2,0,3,0
307,0,108.0,9,11,4,4,2,0,3,0
21,1,88.4,12,20,4,5,2,0,0,1
256,0,90.95,8,31,4,4,0,0,0,0
40,0,131.4,3,18,4,2,0,0,3,1
110,0,112.88,9,20,3,3,0,0,3,1
37,1,89.1,6,27,4,0,1,3,0,1
120,0,146.7,7,12,4,3,0,0,3,1
95,0,90.95,5,16,3,1,1,0,3,1
18,0,136.0,5,9,4,2,1,0,3,0
38,1,121.95,4,25,4,3,1,0,0,1
4,1,144.0,5,23,3,0,1,3,0,1
25,1,60.0,12,27,3,3,0,0,0,1
88,0,96.3,6,26,4,0,1,0,0,0
66,1,68.0,12,23,3,5,2,0,0,1
35,1,157.5,10,7,4,2,0,0,3,1
35,0,70.0,10,30,3,2,1,0,3,1
110,1,99.79,9,6,4,4,0,0,0,1
5,2,128.0,3,21,4,1,1,0,0,1
11,2,73.6,2,12,3,2,1,0,3,1
7,1,126.0,3,23,4,4,0,3,0,1
53,0,85.0,8,8,3,5,2,0,0,1
36,0,85.0,10,25,3,3,0,0,0,1
60,1,106.2,4,27,4,2,0,0,0,1
183,1,112.0,8,9,4,3,0,0,0,0
41,0,60.0,12,27,3,1,0,0,0,1
50,0,63.75,3,11,4,2,2,3,0,0
42,0,60.0,1,15,3,2,1,0,0,1
1,0,95.0,4,14,0,2,0,0,0,1
127,3,90.0,12,22,4,2,0,0,0,1
161,1,91.48,10,2,4,3,2,0,0,1
127,1,84.05,12,27,4,3,0,0,3,0
9,0,65.0,12,10,2,1,0,0,0,1
1,1,130.0,5,28,4,1,1,0,0,1
117,0,76.0,2,29,3,1,1,0,0,1
38,0,151.47,8,14,4,1,2,0,3,0
36,1,123.97,9,4,4,1,2,0,3,0
12,3,131.5,8,14,4,2,2,3,0,1
24,0,89.0,1,6,4,2,0,0,0,1
35,1,113.4,11,18,4,1,0,0,0,1
52,0,126.9,5,14,4,3,2,0,0,1
17,1,156.0,6,4,4,1,0,0,3,1
20,0,89.0,9,11,4,0,1,3,0,1
80,1,160.65,10,28,4,2,2,0,5,0
4,0,92.93,8,2,4,1,0,3,0,1
1,1,0.0,9,1,1,1,0,0,0,1
35,1,113.4,6,21,4,2,0,0,0,1
76,1,58.76,10,22,4,3,1,3,0,1
65,0,105.3,4,13,4,1,0,0,0,1
38,1,101.83,9,14,4,5,2,0,0,1
121,0,100.0,4,6,3,4,0,0,5,1
9,0,86.8,2,22,3,1,1,1,3,1
221,2,79.5,12,29,4,3,0,3,0,0
79,1,112.5,8,13,4,1,2,0,0,1
5,2,77.25,12,19,4,1,0,0,1,1
88,3,105.4,4,27,4,4,0,0,0,1
142,0,146.7,8,11,4,3,0,0,3,0
47,0,131.4,6,4,4,1,1,0,3,0
119,1,76.5,8,14,4,2,2,0,0,1
7,2,141.95,5,29,4,3,2,0,3,1
183,0,100.0,9,8,3,3,0,0,0,1
184,2,107.1,10,27,4,3,2,0,0,0
64,1,48.51,3,11,4,2,1,3,0,1
40,0,71.64,10,25,4,1,2,0,0,1
35,0,93.9,4,17,4,1,2,0,0,0
9,3,0.0,11,11,1,2,0,0,0,1
70,0,80.0,7,11,3,5,1,0,0,0
222,0,116.1,9,14,4,3,0,0,1,0
173,1,73.37,6,19,4,2,2,0,0,1
16,1,86.0,2,21,4,0,1,0,0,1
35,2,109.0,10,28,4,2,0,3,0,1
217,2,158.95,8,8,4,4,1,0,5,0
116,0,94.05,10,23,4,2,2,3,0,0
47,0,89.0,5,30,2,3,1,0,0,0
0,1,139.0,7,6,4,1,0,3,0,1
124,1,97.01,8,8,4,5,1,0,0,1
21,0,102.05,2,29,4,3,1,0,0,0
121,0,76.5,8,10,4,2,1,0,0,0
96,1,84.58,4,17,4,2,2,0,0,1
37,0,150.3,4,3,4,0,2,0,0,0
91,2,136.35,6,15,4,4,0,0,0,1
111,1,107.1,8,12,4,2,0,3,0,1
4,0,159.0,10,10,2,2,1,0,0,1
2,1,84.85,6,8,4,1,0,0,0,1
5,1,115.0,6,8,4,1,0,0,0,1
243,3,81.76,10,29,4,2,2,0,1,1
32,1,125.1,7,8,4,2,0,3,0,1
1,0,80.0,11,27,3,2,1,0,0,1
5,0,83.03,2,11,4,3,0,0,1,0
6,0,65.0,12,27,2,0,1,0,0,1
72,1,168.3,9,6,4,2,0,0,3,1
1,0,144.0,10,7,4,2,0,0,0,1
1,1,74.95,3,20,4,1,2,3,0,1
164,2,90.0,3,13,4,2,2,0,0,1
22,1,90.95,11,17,4,3,0,0,0,1
14,2,231.0,7,21,4,1,0,0,5,1
118,1,140.4,6,11,4,1,2,0,3,1
42,1,152.1,8,14,4,2,2,0,0,1
68,1,137.7,4,21,4,1,0,0,3,0
130,0,107.95,7,6,4,4,1,0,0,1
74,0,109.8,11,4,4,2,0,0,0,0
0,1,90.0,8,6,4,2,0,0,0,1
220,0,108.45,8,14,4,2,2,0,3,0
123,2,90.0,12,9,4,2,1,0,0,1
59,1,122.4,12,29,4,3,0,0,0,1
109,2,77.86,12,16,4,3,2,0,1,1
12,1,125.8,12,28,4,4,0,0,3,1
41,0,140.4,3,25,4,2,0,0,3,0
8,0,81.0,2,12,4,2,0,3,0,1
100,0,130.5,7,3,4,2,2,0,0,1
54,0,149.4,6,3,4,1,0,0,3,1
2,1,95.0,11,4,4,1,0,3,0,1
91,0,96.3,4,13,4,3,0,0,0,1
117,1,112.5,8,12,4,2,0,3,0,1
160,1,208.13,6,25,4,5,2,0,5,0
104,2,129.6,9,2,4,2,1,0,0,1
26,1,139.0,10,16,4,4,2,0,0,1
8,1,124.67,8,17,4,3,0,3,0,1
38,0,125.1,9,18,4,0,2,3,0,0
24,1,74.8,11,17,4,3,1,3,0,1
136,1,116.73,8,20,4,2,2,0,0,1
25,1,139.0,8,2,4,3,0,3,0,0
73,0,85.5,3,18,4,2,0,3,0,1
35,1,152.1,8,9,4,1,0,0,0,1
359,3,78.0,10,14,3,3,2,0,0,1
37,0,37.33,11,6,4,2,1,0,0,0
16,0,84.33,3,3,4,3,0,3,0,0
14,1,168.25,10,22,4,1,1,0,5,1
101,1,90.3,4,6,4,3,0,0,0,1
131,1,103.05,10,10,4,1,1,3,0,1
63,1,76.58,4,22,4,3,2,0,0,1
21,0,234.0,9,19,4,3,1,0,5,0
19,3,139.0,9,23,4,2,1,3,0,1
93,1,109.83,8,13,4,1,0,0,1,1
47,0,98.1,11,22,3,1,0,0,0,1
43,0,95.1,6,26,4,1,2,3,0,0
56,0,111.6,4,25,3,3,1,0,0,1
32,0,228.6,4,16,4,5,2,1,5,0
163,0,80.75,5,22,3,2,2,0,0,1
15,0,177.0,4,29,4,2,0,0,3,0
5,1,58.0,12,9,3,3,0,0,0,1
118,0,107.95,5,1,4,3,2,0,3,1
12,0,138.0,8,30,3,1,0,0,4,1
72,0,132.6,5,22,4,3,2,0,3,0
48,1,94.97,10,31,4,2,1,0,3,1
2,1,110.0,10,6,2,1,0,0,3,1
111,0,237.6,8,7,4,3,2,1,5,0
166,1,99.45,8,4,4,3,2,0,0,1
164,0,107.95,8,13,4,3,2,0,0,0
152,2,119.0,7,11,4,1,1,0,0,0
30,0,137.52,8,25,3,3,0,0,4,1
27,0,129.0,3,22,4,3,0,3,0,0
5,0,65.0,5,10,2,1,0,0,0,1
193,1,102.85,12,28,4,4,0,0,3,0
80,1,75.79,7,31,4,7,2,0,0,1
5,0,84.8,12,28,4,1,0,0,0,1
26,2,159.0,10,15,4,1,1,0,3,1
155,2,121.55,6,28,4,5,2,0,3,0
79,1,96.3,4,15,4,2,0,0,0,1
7,0,117.9,5,24,2,1,0,0,0,1
100,1,121.5,7,16,4,1,2,0,0,0
200,0,51.0,12,1,3,3,2,3,0,1
175,1,152.15,9,11,4,2,2,1,0,0
71,0,132.6,5,1,4,2,2,0,3,0
20,0,107.67,3,19,4,1,2,3,0,1
75,3,135.9,9,26,4,2,1,0,0,1
8,1,80.75,12,5,4,1,1,3,0,1
69,1,74.8,11,25,4,2,1,3,0,1
31,1,71.1,3,17,4,1,0,3,0,1
64,0,158.4,8,8,4,1,1,0,3,1
224,0,82.11,12,29,4,3,2,0,0,0
90,0,114.3,6,28,4,5,1,0,0,0
33,1,135.9,4,3,4,4,2,0,3,1
87,0,85.5,6,26,4,0,2,3,0,0
112,0,150.3,8,22,4,4,1,0,3,0
50,1,75.0,11,11,3,2,1,0,0,1
201,0,72.08,7,6,3,3,0,0,0,1
4,0,106.0,2,14,4,7,4,0,3,1
136,1,105.6,5,30,4,2,1,0,0,0
150,0,114.3,5,6,4,2,1,0,3,1
8,1,92.66,10,29,4,1,2,3,0,1
0,2,50.0,12,17,2,1,0,0,0,1
26,0,142.0,4,15,4,2,0,0,3,0
134,0,198.9,5,26,4,3,0,0,5,0
266,1,96.3,12,30,4,2,0,0,0,1
35,0,214.76,8,17,4,3,0,0,6,0
16,0,70.72,12,22,4,3,2,0,0,1
58,1,139.5,10,20,4,3,0,0,3,0
52,0,78.3,3,5,4,1,0,0,0,0
207,0,80.75,7,28,4,4,2,3,0,0
121,0,105.3,7,23,4,1,1,0,0,1
179,0,121.01,9,2,4,5,2,0,1,0
12,0,89.89,12,10,4,2,2,0,0,1
7,1,67.0,7,11,2,1,1,0,0,1
117,0,76.0,2,29,3,2,1,0,0,1
79,0,89.25,9,18,4,1,0,0,0,0
28,1,96.36,9,29,4,4,0,0,0,1
252,1,53.47,12,29,4,3,1,3,0,1
75,0,168.3,8,13,4,1,2,0,3,0
7,0,95.0,10,18,2,1,0,0,0,1
17,1,61.88,2,13,4,2,2,0,0,1
271,0,71.64,12,3,4,1,2,0,0,1
7,2,81.0,2,5,4,1,0,3,0,1
5,1,115.0,9,9,4,1,0,3,0,1
86,1,104.4,10,28,4,2,0,0,3,1
49,1,73.95,2,23,4,4,0,0,0,1
28,0,156.0,5,28,4,1,0,0,3,1
31,0,126.0,9,27,4,1,0,0,0,1
0,0,65.0,1,20,2,1,0,0,0,1
76,1,122.4,8,10,4,4,0,0,0,0
34,0,206.0,9,23,3,1,0,2,0,0
132,1,114.3,5,15,4,1,2,0,3,1
89,0,82.45,4,4,4,3,1,0,0,1
16,0,77.25,1,18,4,3,1,0,1,1
1,1,89.0,4,27,2,1,0,0,0,1
35,1,69.5,2,6,4,1,1,0,1,1
93,2,121.5,7,12,4,2,0,0,0,1
146,3,178.2,6,12,4,1,2,0,5,1
117,0,86.33,2,29,3,2,1,0,0,1
9,0,95.0,3,31,2,1,0,0,0,0
30,0,88.9,3,4,4,2,0,0,0,1
0,1,135.0,6,12,4,0,1,0,0,1
15,0,85.0,2,12,4,2,0,0,0,0
3,0,130.0,8,17,2,3,1,0,0,0
56,0,65.49,3,6,4,2,2,0,3,1
14,0,148.5,8,17,4,4,0,0,3,0
63,1,63.75,3,8,4,4,0,0,0,0
3,3,188.0,8,24,4,1,0,0,3,1
131,3,162.0,8,1,4,1,1,1,3,1
27,1,139.0,10,5,4,2,0,0,0,1
213,0,78.3,12,27,4,3,0,0,0,1
51,0,90.9,3,29,4,1,0,0,0,0
2,0,109.0,8,1,4,0,1,0,0,1
6,3,164.5,10,3,4,1,1,0,0,1
64,0,63.75,7,12,3,2,0,3,0,1
77,0,109.8,12,3,4,1,2,0,0,0
45,0,78.3,3,3,4,3,0,0,0,0
12,0,79.0,11,23,2,2,0,0,0,1
31,1,197.65,9,5,4,2,1,0,6,1
54,0,66.5,10,16,3,2,2,0,0,1
94,1,81.08,4,15,4,2,1,0,3,1
13,1,127.0,2,23,4,1,0,0,3,0
56,0,0.0,5,3,1,1,0,0,3,1
81,1,88.83,3,25,4,2,2,0,0,0
154,0,100.8,8,24,4,2,0,0,0,0
210,0,96.3,10,19,4,4,0,0,0,0
49,0,107.1,7,1,4,2,0,3,0,0
43,1,94.5,4,11,4,1,1,3,0,1
119,0,139.95,7,31,4,2,2,0,3,1
8,0,65.58,2,3,3,4,1,0,0,1
17,0,85.0,10,9,3,1,2,3,0,1
166,3,87.5,11,12,4,4,2,0,0,1
25,0,84.0,7,12,3,4,0,3,0,1
117,1,127.8,12,24,4,1,1,1,0,0
10,1,117.67,9,3,4,3,0,0,0,1
140,1,82.73,5,25,4,4,1,0,0,1
14,0,178.8,8,19,4,3,2,1,0,0
45,0,168.3,5,12,4,3,2,0,3,1
